Date,Open,High,Low,Close,Adj Close,Volume
1970-12-29,3.479167,3.583333,3.468750,3.562500,0.382656,223200
1970-12-30,3.583333,3.666667,3.583333,3.593750,0.386013,1047200
1970-12-31,3.593750,3.593750,3.541667,3.562500,0.382656,224000
1971-01-04,3.562500,3.572917,3.510417,3.520833,0.378181,144000
1971-01-05,3.520833,3.572917,3.510417,3.520833,0.378181,276800
1971-01-06,3.531250,3.583333,3.531250,3.562500,0.382656,132000
1971-01-07,3.562500,3.625000,3.562500,3.562500,0.382656,308000
1971-01-08,3.562500,3.625000,3.541667,3.562500,0.382656,262400
1971-01-11,3.562500,3.614583,3.541667,3.552083,0.381537,168000
1971-01-12,3.687500,3.739583,3.687500,3.739583,0.401677,288800
1971-01-13,3.739583,3.739583,3.687500,3.687500,0.396083,760800
1971-01-14,3.687500,3.729167,3.656250,3.656250,0.392726,596000
1971-01-15,3.677083,3.781250,3.677083,3.729167,0.400558,297600
1971-01-18,3.739583,3.812500,3.739583,3.781250,0.406153,220800
1971-01-19,3.802083,3.958333,3.802083,3.937500,0.422936,192800
1971-01-20,3.875000,3.875000,3.770833,3.822917,0.410628,362400
1971-01-21,3.791667,3.791667,3.739583,3.760417,0.403915,568800
1971-01-22,3.760417,3.822917,3.760417,3.812500,0.409509,324800
1971-01-25,3.812500,3.906250,3.802083,3.906250,0.419579,405600
1971-01-26,3.906250,3.937500,3.885417,3.906250,0.419579,256800
1971-01-27,3.906250,3.906250,3.843750,3.864583,0.415104,281600
1971-01-28,3.875000,3.937500,3.875000,3.916667,0.420698,333600
1971-01-29,3.937500,3.979167,3.937500,3.968750,0.426293,308000
1971-02-01,3.968750,4.010417,3.968750,4.000000,0.429649,420000
1971-02-02,4.000000,4.000000,3.979167,3.979167,0.427411,164000
1971-02-03,3.979167,4.000000,3.968750,3.968750,0.426293,184800
1971-02-04,3.968750,3.989583,3.968750,3.979167,0.427411,206400
1971-02-05,3.979167,4.000000,3.968750,3.979167,0.427411,244800
1971-02-08,3.968750,3.968750,3.927083,3.937500,0.422936,180000
1971-02-09,3.937500,3.989583,3.885417,3.916667,0.420698,240000
1971-02-10,3.916667,3.937500,3.854167,3.854167,0.413985,514400
1971-02-11,3.864583,3.906250,3.864583,3.875000,0.416223,309600
1971-02-12,3.916667,3.968750,3.916667,3.937500,0.422936,211200
1971-02-16,3.937500,3.989583,3.895833,3.937500,0.422936,202400
1971-02-17,3.937500,3.937500,3.885417,3.885417,0.417341,148800
1971-02-18,3.937500,4.000000,3.937500,3.937500,0.422936,410400
1971-02-19,3.937500,3.937500,3.843750,3.843750,0.412866,288800
1971-02-22,3.822917,3.822917,3.729167,3.739583,0.401677,656000
1971-02-23,3.739583,3.822917,3.718750,3.802083,0.408390,271200
1971-02-24,3.822917,3.854167,3.822917,3.822917,0.410628,480800
1971-02-25,3.833333,3.895833,3.833333,3.875000,0.416223,175200
1971-02-26,3.875000,3.906250,3.875000,3.906250,0.419579,272000
1971-03-01,3.906250,3.916667,3.885417,3.916667,0.420698,152000
1971-03-02,3.927083,3.968750,3.927083,3.958333,0.425174,189600
1971-03-03,3.958333,3.979167,3.927083,3.927083,0.421817,254400
1971-03-04,3.927083,3.947917,3.895833,3.947917,0.424055,135200
1971-03-05,3.968750,4.041667,3.968750,4.020833,0.431887,448800
1971-03-08,4.031250,4.083333,4.031250,4.072917,0.437481,197600
1971-03-09,4.052083,4.052083,3.979167,3.989583,0.428530,194400
1971-03-10,3.989583,4.000000,3.885417,3.895833,0.418460,40400
1971-03-11,3.885417,3.968750,3.885417,3.937500,0.422936,138900
1971-03-12,3.937500,3.958333,3.927083,3.958333,0.425174,403200
1971-03-15,3.958333,3.989583,3.937500,3.937500,0.422936,221600
1971-03-16,3.937500,3.989583,3.927083,3.958333,0.425174,200000
1971-03-17,3.958333,4.062500,3.958333,3.968750,0.426293,382400
1971-03-18,3.968750,4.031250,3.968750,3.968750,0.426293,273600
1971-03-19,3.968750,4.000000,3.927083,3.979167,0.427411,267200
1971-03-22,3.979167,4.020833,3.937500,3.989583,0.428530,127200
1971-03-23,3.989583,4.010417,3.958333,3.979167,0.427411,166400
1971-03-24,3.968750,3.968750,3.927083,3.958333,0.425174,208800
1971-03-25,3.947917,3.947917,3.916667,3.916667,0.420698,183200
1971-03-26,3.916667,3.979167,3.916667,3.979167,0.427411,224000
1971-03-29,3.979167,3.979167,3.916667,3.927083,0.421817,175200
1971-03-30,3.916667,3.916667,3.906250,3.906250,0.419579,194400
1971-03-31,3.927083,3.979167,3.927083,3.968750,0.426293,165600
1971-04-01,3.968750,3.989583,3.937500,3.989583,0.428530,161600
1971-04-02,3.989583,4.000000,3.958333,3.979167,0.427411,164000
1971-04-05,3.979167,4.020833,3.937500,4.000000,0.429649,451200
1971-04-06,4.000000,4.093750,3.989583,4.072917,0.437481,412800
1971-04-07,4.114583,4.197917,4.114583,4.177083,0.448670,320000
1971-04-08,4.177083,4.197917,4.177083,4.177083,0.448670,192800
1971-04-12,4.177083,4.260417,4.166667,4.260417,0.457621,727200
1971-04-13,4.260417,4.333333,4.260417,4.322917,0.464334,423200
1971-04-14,4.322917,4.437500,4.291667,4.302083,0.462097,416000
1971-04-15,4.322917,4.375000,4.322917,4.343750,0.466572,226400
1971-04-16,4.343750,4.375000,4.291667,4.333333,0.465453,154400
1971-04-19,4.333333,4.416667,4.333333,4.395833,0.472167,212000
1971-04-20,4.395833,4.406250,4.364583,4.406250,0.473285,196800
1971-04-21,4.406250,4.479167,4.385417,4.458333,0.478880,115200
1971-04-22,4.458333,4.479167,4.427083,4.427083,0.475523,173600
1971-04-23,4.427083,4.447917,4.395833,4.406250,0.473285,154400
1971-04-26,4.406250,4.447917,4.343750,4.354167,0.467691,132000
1971-04-27,4.354167,4.447917,4.354167,4.406250,0.473285,219200
1971-04-28,4.416667,4.479167,4.416667,4.437500,0.476642,187200
1971-04-29,4.437500,4.458333,4.416667,4.427083,0.475523,444800
1971-04-30,4.427083,4.458333,4.395833,4.458333,0.478880,160800
1971-05-03,4.458333,4.479167,4.437500,4.468750,0.479999,93600
1971-05-04,4.468750,4.520833,4.416667,4.520833,0.485593,291200
1971-05-05,4.500000,4.500000,4.447917,4.479167,0.481117,81600
1971-05-06,4.458333,4.458333,4.354167,4.395833,0.472167,112800
1971-05-07,4.395833,4.395833,4.302083,4.385417,0.471047,120000
1971-05-10,4.364583,4.364583,4.302083,4.354167,0.467691,79200
1971-05-11,4.354167,4.447917,4.343750,4.416667,0.474404,182400
1971-05-12,4.416667,4.489583,4.395833,4.458333,0.478880,118400
1971-05-13,4.437500,4.437500,4.385417,4.427083,0.475523,72000
1971-05-14,4.427083,4.447917,4.406250,4.406250,0.473285,111200
1971-05-17,4.385417,4.385417,4.322917,4.354167,0.467691,94400
1971-05-18,4.354167,4.375000,4.302083,4.322917,0.464334,524000
1971-05-19,4.322917,4.354167,4.270833,4.291667,0.460978,87200
1971-05-20,4.291667,4.291667,4.260417,4.260417,0.457621,34400
1971-05-21,4.260417,4.291667,4.229167,4.291667,0.460978,156000
1971-05-24,4.281250,4.281250,4.187500,4.218750,0.453145,82400
1971-05-25,4.197917,4.197917,4.062500,4.166667,0.447551,262400
1971-05-26,4.166667,4.177083,4.093750,4.125000,0.443076,300800
1971-05-27,4.114583,4.114583,4.041667,4.041667,0.434125,286400
1971-05-28,4.041667,4.125000,4.031250,4.125000,0.443076,134400
1971-06-01,4.125000,4.166667,4.093750,4.156250,0.446432,199200
1971-06-02,4.156250,4.250000,4.156250,4.250000,0.456502,315200
1971-06-03,4.250000,4.333333,4.239583,4.333333,0.465453,180000
1971-06-04,4.333333,4.385417,4.333333,4.364583,0.468810,300000
1971-06-07,4.364583,4.406250,4.333333,4.354167,0.467691,341600
1971-06-08,4.354167,4.354167,4.250000,4.250000,0.456502,104000
1971-06-09,4.229167,4.229167,4.125000,4.156250,0.446432,82400
1971-06-10,4.156250,4.229167,4.135417,4.166667,0.447551,86400
1971-06-11,4.166667,4.208333,4.145833,4.166667,0.447551,228800
1971-06-14,4.177083,4.229167,4.177083,4.229167,0.454264,219200
1971-06-15,4.229167,4.312500,4.187500,4.281250,0.459859,103200
1971-06-16,4.281250,4.291667,4.208333,4.229167,0.454264,296000
1971-06-17,4.218750,4.218750,4.177083,4.208333,0.452027,804000
1971-06-18,4.166667,4.166667,4.062500,4.125000,0.443076,127200
1971-06-21,4.125000,4.125000,4.052083,4.052083,0.435244,184800
1971-06-22,4.052083,4.083333,4.041667,4.072917,0.437481,490400
1971-06-23,4.072917,4.187500,4.041667,4.156250,0.446432,339200
1971-06-24,4.135417,4.135417,4.083333,4.114583,0.441957,89600
1971-06-25,4.114583,4.125000,4.052083,4.052083,0.435244,69600
1971-06-28,4.052083,4.072917,4.052083,4.072917,0.437481,39200
1971-06-29,4.072917,4.135417,4.062500,4.125000,0.443076,124800
1971-06-30,4.125000,4.145833,4.062500,4.062500,0.436362,770400
1971-07-01,4.062500,4.114583,4.052083,4.062500,0.436362,648000
1971-07-02,4.062500,4.072917,4.052083,4.062500,0.436362,216800
1971-07-06,4.062500,4.062500,4.020833,4.031250,0.433006,105600
1971-07-07,4.041667,4.083333,4.041667,4.062500,0.436362,188000
1971-07-08,4.062500,4.104167,4.062500,4.083333,0.438600,1973600
1971-07-09,4.083333,4.093750,4.041667,4.041667,0.434125,130400
1971-07-12,4.041667,4.083333,4.010417,4.041667,0.434125,120000
1971-07-13,4.041667,4.052083,4.010417,4.031250,0.433006,60000
1971-07-14,4.031250,4.093750,4.000000,4.010417,0.430768,165600
1971-07-15,4.010417,4.072917,4.010417,4.031250,0.433006,590400
1971-07-16,4.031250,4.083333,4.020833,4.052083,0.435244,233600
1971-07-19,4.041667,4.041667,3.979167,3.979167,0.427411,184800
1971-07-20,3.979167,4.062500,3.979167,4.041667,0.434125,122400
1971-07-21,4.041667,4.104167,4.041667,4.072917,0.437481,362400
1971-07-22,4.072917,4.156250,4.062500,4.104167,0.440838,264000
1971-07-23,4.104167,4.145833,4.104167,4.104167,0.440838,185600
1971-07-26,4.125000,4.166667,4.125000,4.166667,0.447551,166400
1971-07-27,4.166667,4.166667,4.135417,4.156250,0.446432,189600
1971-07-28,4.156250,4.187500,4.125000,4.156250,0.446432,406400
1971-07-29,4.156250,4.177083,4.104167,4.145833,0.445313,216000
1971-07-30,4.145833,4.156250,4.000000,4.062500,0.436362,326400
1971-08-02,4.072917,4.156250,4.072917,4.156250,0.446432,208800
1971-08-03,4.156250,4.156250,4.093750,4.093750,0.439719,271200
1971-08-04,4.093750,4.114583,3.916667,3.916667,0.420698,278400
1971-08-05,3.916667,3.937500,3.854167,3.864583,0.415104,128000
1971-08-06,3.864583,3.916667,3.843750,3.916667,0.420698,147200
1971-08-09,3.895833,3.895833,3.770833,3.822917,0.410628,152000
1971-08-10,3.822917,3.895833,3.812500,3.875000,0.416223,137600
1971-08-11,3.875000,3.906250,3.875000,3.875000,0.416223,110400
1971-08-12,3.916667,4.104167,3.916667,4.104167,0.440838,320000
1971-08-13,4.104167,4.104167,3.947917,3.979167,0.427411,264000
1971-08-16,4.197917,4.281250,4.197917,4.208333,0.452027,1493600
1971-08-17,4.270833,4.572917,4.270833,4.552083,0.488950,1653600
1971-08-18,4.531250,4.531250,4.385417,4.458333,0.478880,524000
1971-08-19,4.458333,4.500000,4.395833,4.427083,0.475523,418400
1971-08-20,4.427083,4.489583,4.395833,4.458333,0.478880,345600
1971-08-23,4.468750,4.572917,4.468750,4.572917,0.491187,468000
1971-08-24,4.572917,4.625000,4.552083,4.583333,0.492307,494400
1971-08-25,4.583333,4.593750,4.520833,4.531250,0.486712,252800
1971-08-26,4.531250,4.572917,4.531250,4.552083,0.488950,111200
1971-08-27,4.552083,4.572917,4.500000,4.500000,0.483355,124800
1971-08-30,4.500000,4.510417,4.458333,4.458333,0.478880,166400
1971-08-31,4.458333,4.489583,4.447917,4.489583,0.482237,89600
1971-09-01,4.489583,4.531250,4.437500,4.500000,0.483355,105600
1971-09-02,4.500000,4.541667,4.500000,4.520833,0.485593,110400
1971-09-03,4.541667,4.593750,4.541667,4.593750,0.493425,298400
1971-09-07,4.593750,4.645833,4.593750,4.625000,0.496782,228800
1971-09-08,4.625000,4.645833,4.562500,4.614583,0.495663,300800
1971-09-09,4.614583,4.656250,4.593750,4.625000,0.496782,163200
1971-09-10,4.625000,4.645833,4.614583,4.635417,0.497901,142400
1971-09-13,4.635417,4.656250,4.625000,4.645833,0.499020,76800
1971-09-14,4.625000,4.625000,4.614583,4.614583,0.495663,103200
1971-09-15,4.614583,4.645833,4.614583,4.635417,0.497901,120800
1971-09-16,4.635417,4.635417,4.593750,4.593750,0.493425,230400
1971-09-17,4.593750,4.625000,4.520833,4.583333,0.492307,188000
1971-09-20,4.572917,4.572917,4.531250,4.552083,0.488950,194400
1971-09-21,4.552083,4.572917,4.531250,4.531250,0.486712,280800
1971-09-22,4.489583,4.489583,4.250000,4.270833,0.458740,1706400
1971-09-23,4.270833,4.312500,4.229167,4.229167,0.454264,1337600
1971-09-24,4.229167,4.260417,4.166667,4.177083,0.448670,2443200
1971-09-27,4.177083,4.197917,4.104167,4.177083,0.448670,501600
1971-09-28,4.177083,4.250000,4.177083,4.208333,0.452027,276800
1971-09-29,4.208333,4.250000,4.208333,4.229167,0.454264,94400
1971-09-30,4.229167,4.239583,4.187500,4.239583,0.455384,364800
1971-10-01,4.187500,4.187500,4.041667,4.062500,0.436362,2768000
1971-10-04,4.114583,4.156250,4.114583,4.145833,0.445313,461600
1971-10-05,4.145833,4.197917,4.145833,4.166667,0.447551,362400
1971-10-06,4.166667,4.197917,4.114583,4.156250,0.446432,988800
1971-10-07,4.156250,4.177083,4.135417,4.156250,0.446432,542400
1971-10-08,4.156250,4.166667,4.093750,4.093750,0.439719,269600
1971-10-11,4.093750,4.114583,4.062500,4.062500,0.436362,137600
1971-10-12,4.062500,4.125000,4.062500,4.125000,0.443076,392000
1971-10-13,4.125000,4.156250,4.093750,4.104167,0.440838,696000
1971-10-14,4.104167,4.125000,4.072917,4.093750,0.439719,146400
1971-10-15,4.093750,4.104167,4.072917,4.072917,0.437481,192800
1971-10-18,4.072917,4.104167,4.020833,4.020833,0.431887,99200
1971-10-19,3.895833,3.895833,3.729167,3.802083,0.408390,1207200
1971-10-20,3.791667,3.791667,3.593750,3.625000,0.389369,1431200
1971-10-21,3.625000,3.666667,3.593750,3.666667,0.393845,665600
1971-10-22,3.666667,3.708333,3.625000,3.656250,0.392726,278400
1971-10-25,3.656250,3.666667,3.625000,3.656250,0.392726,77600
1971-10-26,3.656250,3.718750,3.645833,3.666667,0.393845,268800
1971-10-27,3.666667,3.666667,3.614583,3.656250,0.392726,238400
1971-10-28,3.656250,3.708333,3.604167,3.666667,0.393845,468800
1971-10-29,3.666667,3.697917,3.645833,3.677083,0.394964,412800
1971-11-01,3.677083,3.687500,3.645833,3.666667,0.393845,578400
1971-11-02,3.666667,3.718750,3.625000,3.677083,0.394964,288000
1971-11-03,3.687500,3.750000,3.687500,3.750000,0.402796,422400
1971-11-04,3.750000,3.770833,3.729167,3.760417,0.403915,244800
1971-11-05,3.760417,3.802083,3.760417,3.802083,0.408390,338400
1971-11-08,3.802083,3.854167,3.802083,3.843750,0.412866,230400
1971-11-09,3.843750,3.895833,3.822917,3.864583,0.415104,291200
1971-11-10,3.864583,3.885417,3.708333,3.750000,0.402796,3012000
1971-11-11,3.729167,3.729167,3.604167,3.625000,0.389369,334400
1971-11-12,3.625000,3.656250,3.541667,3.614583,0.388251,724800
1971-11-15,3.614583,3.614583,3.479167,3.489583,0.374824,1436000
1971-11-16,3.489583,3.510417,3.416667,3.489583,0.374824,472800
1971-11-17,3.489583,3.541667,3.489583,3.541667,0.380418,362400
1971-11-18,3.541667,3.541667,3.437500,3.447917,0.370349,1598400
1971-11-19,3.375000,3.375000,3.270833,3.291667,0.353565,2686400
1971-11-22,3.291667,3.291667,3.208333,3.218750,0.345733,482400
1971-11-23,3.218750,3.218750,3.177083,3.187500,0.342377,319200
1971-11-24,3.197917,3.218750,3.197917,3.208333,0.344614,356000
1971-11-26,3.208333,3.250000,3.197917,3.250000,0.349090,302400
1971-11-29,3.260417,3.364583,3.260417,3.364583,0.361397,516800
1971-11-30,3.375000,3.489583,3.375000,3.479167,0.373705,492000
1971-12-01,3.479167,3.697917,3.458333,3.656250,0.392726,557600
1971-12-02,3.656250,3.666667,3.572917,3.666667,0.393845,720800
1971-12-03,3.666667,3.791667,3.614583,3.739583,0.401677,821600
1971-12-06,3.739583,3.802083,3.666667,3.677083,0.394964,391200
1971-12-07,3.677083,3.697917,3.645833,3.677083,0.394964,139200
1971-12-08,3.677083,3.697917,3.645833,3.645833,0.391607,319200
1971-12-09,3.645833,3.656250,3.614583,3.635417,0.390488,298400
1971-12-10,3.645833,3.677083,3.645833,3.677083,0.394964,653600
1971-12-13,3.687500,3.729167,3.687500,3.729167,0.400558,632000
1971-12-14,3.750000,3.822917,3.750000,3.812500,0.409509,213600
1971-12-15,3.812500,3.812500,3.770833,3.791667,0.407272,494400
1971-12-16,3.812500,3.979167,3.812500,3.947917,0.424055,240000
1971-12-17,3.968750,4.020833,3.968750,4.020833,0.431887,209600
1971-12-20,4.020833,4.125000,3.968750,4.000000,0.429649,876800
1971-12-21,4.000000,4.000000,3.958333,3.989583,0.428530,876800
1971-12-22,3.989583,4.041667,3.968750,4.000000,0.429649,291200
1971-12-23,4.000000,4.041667,3.979167,4.031250,0.433006,396000
1971-12-27,4.020833,4.020833,4.010417,4.010417,0.430768,255200
1971-12-28,4.010417,4.020833,3.979167,3.989583,0.428530,250400
1971-12-29,3.989583,4.031250,3.979167,4.000000,0.429649,468800
1971-12-30,4.000000,4.010417,3.958333,4.000000,0.429649,151200
1971-12-31,3.989583,3.989583,3.937500,3.937500,0.422936,372000
1972-01-03,3.937500,3.979167,3.937500,3.937500,0.422936,264800
1972-01-04,3.937500,3.968750,3.937500,3.958333,0.425174,264800
1972-01-05,3.958333,4.010417,3.958333,3.989583,0.428530,274400
1972-01-06,3.989583,4.000000,3.968750,3.989583,0.428530,404000
1972-01-07,3.989583,4.000000,3.989583,3.989583,0.428530,196800
1972-01-10,3.989583,4.000000,3.979167,4.000000,0.429649,255200
1972-01-11,4.000000,4.000000,3.968750,3.979167,0.427411,528000
1972-01-12,3.979167,4.000000,3.958333,3.968750,0.426293,919200
1972-01-13,3.968750,3.968750,3.895833,3.927083,0.421817,267200
1972-01-14,3.927083,3.989583,3.906250,3.989583,0.428530,408800
1972-01-17,4.000000,4.083333,4.000000,4.062500,0.436362,302400
1972-01-18,4.062500,4.083333,4.052083,4.062500,0.436362,218400
1972-01-19,4.041667,4.041667,3.968750,3.968750,0.426293,336000
1972-01-20,3.968750,4.031250,3.968750,4.010417,0.430768,214400
1972-01-21,4.010417,4.041667,3.989583,3.989583,0.428530,237600
1972-01-24,3.989583,4.020833,3.979167,4.010417,0.430768,216800
1972-01-25,4.010417,4.031250,4.000000,4.020833,0.431887,154400
1972-01-26,4.020833,4.031250,3.989583,4.000000,0.429649,159200
1972-01-27,4.010417,4.062500,4.010417,4.041667,0.434125,212000
1972-01-28,4.052083,4.145833,4.052083,4.083333,0.438600,471200
1972-01-31,4.083333,4.104167,4.052083,4.104167,0.440838,207200
1972-02-01,4.104167,4.156250,4.104167,4.145833,0.445313,458400
1972-02-02,4.145833,4.156250,4.104167,4.156250,0.446432,362400
1972-02-03,4.145833,4.145833,4.114583,4.125000,0.443076,424800
1972-02-04,4.125000,4.135417,4.072917,4.114583,0.441957,194400
1972-02-07,4.114583,4.125000,4.052083,4.083333,0.438600,185600
1972-02-08,4.083333,4.093750,4.062500,4.062500,0.436362,206400
1972-02-09,4.062500,4.072917,4.041667,4.062500,0.436362,250400
1972-02-10,4.062500,4.114583,4.062500,4.083333,0.438600,440000
1972-02-11,4.083333,4.104167,4.062500,4.062500,0.436362,242400
1972-02-14,4.062500,4.104167,4.052083,4.062500,0.436362,298400
1972-02-15,4.062500,4.135417,4.062500,4.104167,0.440838,315200
1972-02-16,4.125000,4.156250,4.125000,4.125000,0.443076,110400
1972-02-17,4.125000,4.166667,4.125000,4.125000,0.443076,288800
1972-02-18,4.125000,4.145833,4.093750,4.104167,0.440838,86400
1972-02-22,4.135417,4.156250,4.135417,4.145833,0.445313,279200
1972-02-23,4.145833,4.166667,4.135417,4.156250,0.446432,945600
1972-02-24,4.156250,4.156250,4.104167,4.114583,0.441957,147200
1972-02-25,4.114583,4.145833,4.093750,4.093750,0.439719,17100
1972-02-28,4.093750,4.114583,4.052083,4.052083,0.435244,273600
1972-02-29,4.052083,4.062500,4.031250,4.041667,0.434125,168000
1972-03-01,4.041667,4.083333,4.031250,4.072917,0.437481,456800
1972-03-02,4.083333,4.145833,4.083333,4.135417,0.444194,307200
1972-03-03,4.135417,4.166667,4.114583,4.145833,0.445313,291200
1972-03-06,4.145833,4.187500,4.135417,4.177083,0.448670,811200
1972-03-07,4.177083,4.229167,4.177083,4.187500,0.449789,939200
1972-03-08,4.187500,4.250000,4.166667,4.218750,0.453145,463200
1972-03-09,4.218750,4.250000,4.177083,4.218750,0.453145,184800
1972-03-10,4.218750,4.239583,4.208333,4.239583,0.455384,105600
1972-03-13,4.239583,4.281250,4.218750,4.270833,0.458740,225600
1972-03-14,4.270833,4.312500,4.239583,4.302083,0.462097,343200
1972-03-15,4.302083,4.427083,4.291667,4.406250,0.473285,364800
1972-03-16,4.406250,4.531250,4.385417,4.437500,0.476642,435200
1972-03-17,4.437500,4.458333,4.406250,4.437500,0.476642,348000
1972-03-20,4.437500,4.447917,4.406250,4.437500,0.476642,254400
1972-03-21,4.437500,4.437500,4.406250,4.416667,0.474404,401600
1972-03-22,4.416667,4.479167,4.406250,4.458333,0.478880,444000
1972-03-23,4.458333,4.458333,4.427083,4.437500,0.476642,122400
1972-03-24,4.437500,4.437500,4.416667,4.416667,0.474404,140000
1972-03-27,4.416667,4.437500,4.395833,4.416667,0.474404,189600
1972-03-28,4.437500,4.458333,4.437500,4.447917,0.477761,212000
1972-03-29,4.447917,4.468750,4.447917,4.447917,0.477761,89600
1972-03-30,4.447917,4.500000,4.437500,4.479167,0.481117,219200
1972-04-03,4.479167,4.520833,4.479167,4.520833,0.485593,300000
1972-04-04,4.520833,4.531250,4.437500,4.437500,0.476642,161600
1972-04-05,4.447917,4.500000,4.447917,4.479167,0.481117,195200
1972-04-06,4.500000,4.583333,4.500000,4.552083,0.488950,396800
1972-04-07,4.552083,4.572917,4.500000,4.500000,0.483355,300800
1972-04-10,4.500000,4.520833,4.458333,4.458333,0.478880,194400
1972-04-11,4.458333,4.562500,4.458333,4.531250,0.486712,218400
1972-04-12,4.531250,4.583333,4.531250,4.541667,0.487831,173600
1972-04-13,4.541667,4.583333,4.500000,4.572917,0.491187,196800
1972-04-14,4.572917,4.593750,4.541667,4.572917,0.491187,1476000
1972-04-17,4.562500,4.562500,4.531250,4.562500,0.490068,245600
1972-04-18,4.562500,4.614583,4.520833,4.593750,0.493425,200000
1972-04-19,4.593750,4.625000,4.583333,4.593750,0.493425,168000
1972-04-20,4.593750,4.604167,4.552083,4.604167,0.494544,108000
1972-04-21,4.604167,4.614583,4.552083,4.562500,0.490068,148800
1972-04-24,4.562500,4.583333,4.552083,4.562500,0.490068,99200
1972-04-25,4.562500,4.604167,4.531250,4.572917,0.491187,243200
1972-04-26,4.572917,4.583333,4.531250,4.531250,0.486712,324800
1972-04-27,4.531250,4.593750,4.520833,4.562500,0.490068,408000
1972-04-28,4.552083,4.552083,4.510417,4.520833,0.485593,152000
1972-05-01,4.520833,4.531250,4.458333,4.458333,0.478880,139200
1972-05-02,4.458333,4.468750,4.364583,4.364583,0.468810,218400
1972-05-03,4.395833,4.468750,4.395833,4.395833,0.472167,333600
1972-05-04,4.395833,4.406250,4.375000,4.406250,0.473285,128000
1972-05-05,4.406250,4.427083,4.375000,4.375000,0.469929,261600
1972-05-08,4.364583,4.364583,4.260417,4.260417,0.457621,494400
1972-05-09,4.260417,4.302083,4.156250,4.281250,0.459859,795200
1972-05-10,4.281250,4.322917,4.270833,4.322917,0.464334,184800
1972-05-11,4.322917,4.354167,4.291667,4.333333,0.465453,144000
1972-05-12,4.333333,4.385417,4.322917,4.385417,0.471047,300800
1972-05-15,4.385417,4.385417,4.343750,4.385417,0.471047,132800
1972-05-16,4.416667,4.479167,4.416667,4.437500,0.476642,473600
1972-05-17,4.437500,4.520833,4.416667,4.500000,0.483355,504800
1972-05-18,4.583333,4.666667,4.583333,4.645833,0.499020,293600
1972-05-19,4.645833,4.656250,4.583333,4.614583,0.495663,358400
1972-05-22,4.635417,4.687500,4.635417,4.666667,0.501257,271200
1972-05-23,4.666667,4.708333,4.656250,4.687500,0.503495,449600
1972-05-24,4.687500,4.791667,4.687500,4.770833,0.512446,274400
1972-05-25,4.781250,4.895833,4.781250,4.843750,0.520278,344000
1972-05-26,4.843750,4.854167,4.812500,4.833333,0.519160,98400
1972-05-30,4.843750,4.875000,4.843750,4.854167,0.521397,252000
1972-05-31,4.833333,4.833333,4.697917,4.729167,0.507971,446400
1972-06-01,4.729167,4.739583,4.677083,4.708333,0.505733,184800
1972-06-02,4.708333,4.739583,4.687500,4.718750,0.506852,226400
1972-06-05,4.708333,4.708333,4.635417,4.666667,0.501257,108800
1972-06-06,4.656250,4.656250,4.604167,4.604167,0.494544,218400
1972-06-07,4.604167,4.604167,4.500000,4.552083,0.488950,308000
1972-06-08,4.552083,4.572917,4.531250,4.572917,0.491187,245600
1972-06-09,4.552083,4.552083,4.510417,4.510417,0.484474,128000
1972-06-12,4.510417,4.614583,4.510417,4.604167,0.494544,273600
1972-06-13,4.604167,4.687500,4.604167,4.677083,0.502376,208800
1972-06-14,4.697917,4.812500,4.697917,4.781250,0.513565,638400
1972-06-15,4.781250,4.802083,4.760417,4.770833,0.512446,341600
1972-06-16,4.770833,4.812500,4.770833,4.802083,0.515803,141600
1972-06-19,4.802083,4.833333,4.802083,4.822917,0.518041,238400
1972-06-20,4.822917,4.854167,4.812500,4.854167,0.521397,329600
1972-06-21,4.843750,4.843750,4.802083,4.833333,0.519160,260000
1972-06-22,4.833333,4.843750,4.822917,4.833333,0.519160,184800
1972-06-23,4.833333,4.875000,4.833333,4.854167,0.521397,447200
1972-06-26,4.854167,4.875000,4.833333,4.854167,0.521397,492000
1972-06-27,4.864583,4.989583,4.864583,4.885417,0.524754,576000
1972-06-28,4.968750,5.083333,4.968750,5.083333,0.546013,307200
1972-06-29,5.052083,5.052083,4.895833,4.895833,0.525873,177600
1972-06-30,4.895833,4.979167,4.885417,4.916667,0.528111,286400
1972-07-03,4.916667,5.010417,4.916667,5.000000,0.537061,233600
1972-07-05,5.000000,5.083333,4.968750,5.031250,0.540418,672000
1972-07-06,5.083333,5.166667,5.083333,5.166667,0.554964,175200
1972-07-07,5.156250,5.156250,5.041667,5.041667,0.541537,192000
1972-07-10,5.041667,5.052083,4.958333,5.000000,0.537061,456800
1972-07-11,4.979167,4.979167,4.927083,4.937500,0.530348,201600
1972-07-12,4.958333,5.031250,4.958333,5.010417,0.538180,264800
1972-07-13,5.010417,5.020833,4.989583,5.000000,0.537061,144800
1972-07-14,5.000000,5.010417,4.968750,5.000000,0.537061,151200
1972-07-17,5.000000,5.000000,4.927083,4.947917,0.531467,168800
1972-07-18,4.916667,4.916667,4.781250,4.822917,0.518041,118400
1972-07-19,4.875000,4.947917,4.875000,4.947917,0.531467,466400
1972-07-20,4.927083,4.927083,4.885417,4.885417,0.524754,189600
1972-07-21,4.885417,4.906250,4.833333,4.895833,0.525873,92000
1972-07-24,4.958333,5.072917,4.958333,5.041667,0.541537,233600
